player_id,fifa_version,short_name,long_name,player_positions,age,dob,height_cm,weight_kg,league_name,club_name,club_position,nationality_name,preferred_foot,overall,potential,birth_month,birth_quarter,birth_year,football_year_type,football_year_month,football_year_quarter,primary_position,position_group,is_tier_1,league_tier,rating_tier,is_starter,rating_decile
223624,15,Kuca,Jaílton Alves Miranda,"ST, RW",24,1989-08-02,181,63,Liga Portugal,Estoril Praia,LW,Cape Verde Islands,Right,68,72,8,3,1989,jan,8,3,ST,Forwards,True,Tier 1,Top 20%,True,8
223625,17,Rui Correia,Rui Jorge Farto Correia,CB,25,1990-08-23,188,78,Liga Portugal,Nacional,LCB,Portugal,Left,71,74,8,3,1990,jan,8,3,CB,Defenders,True,Tier 1,Top 20%,True,9
223626,15,Kevin Sousa,Kevin Jorge Ramos Sousa,GK,20,1994-06-06,188,78,Liga Portugal,Nacional,RES,Cape Verde Islands,Right,59,68,6,2,1994,jan,6,2,GK,GK,True,Tier 1,Middle,False,4
223627,19,O. Al Soma,Omar Jehad Al Somah,ST,29,1989-03-23,190,86,Pro League,Al Ahli,ST,Syria,Right,78,78,3,1,1989,jan,3,1,ST,Forwards,False,Other,Top 20%,True,10
223628,17,M. Aseri,Majed Aseri,LB,25,1991-04-27,172,75,Pro League,Al Ahli Jeddah,SUB,Saudi Arabia,Left,54,57,4,2,1991,jan,4,2,LB,Defenders,False,Other,Bottom 20%,False,2
223629,16,S. Al Jaman,Saleh Mohammed Al Jamaan,ST,21,1993-10-14,176,71,Pro League,Al Ahli Jeddah,SUB,Saudi Arabia,Right,57,67,10,4,1993,jan,10,4,ST,Forwards,False,Other,Middle,False,3
223630,15,S. AlEnezi,Sbbah AlEnezi,"CDM, CB",27,1987-04-01,176,80,Pro League,Al Faisaly,LDM,Saudi Arabia,Right,49,53,4,2,1987,jan,4,2,CDM,Midfielders,False,Other,Bottom 20%,True,1
223631,15,J. Salvador,Jonathan Alejandro Salvador Lara,GK,22,1991-09-09,184,79,Primera Division,Unión Española,SUB,Chile,Right,53,59,9,3,1991,jan,9,3,GK,GK,False,Other,Bottom 20%,False,1
223632,15,J. Silva,José Luis Silva Araya,CAM,23,1991-01-07,165,62,Primera Division,Deportes Iquique,SUB,Chile,Left,56,62,1,1,1991,jan,1,1,CAM,Midfielders,False,Other,Bottom 20%,False,2
223633,19,L. Paqarada,Leart Paqarada,"LB, LWB",23,1994-10-08,184,76,2. Bundesliga,Sandhausen,LB,Kosovo,Left,70,74,10,4,1994,jan,10,4,LB,Defenders,False,Other,Top 20%,True,9
223634,16,M. Sığırcı,Mehmet Enes Sığırcı,"LB, CB",22,1993-02-24,180,74,Super Lig,Mersin İdman yurdu,SUB,Turkey,Left,57,62,2,1,1993,jan,2,1,LB,Defenders,False,Other,Middle,False,3
223635,16,M. Taş,Mehmet Taş,"CDM, RB, CM",24,1991-03-20,179,72,Super Lig,Mersin İdman yurdu,SUB,Turkey,Right,59,64,3,1,1991,jan,3,1,CDM,Midfielders,False,Other,Middle,False,4
223636,16,H. Olkan,Hakan Olkan,"RB, RM, CDM",23,1992-01-09,182,72,Super Lig,Mersin İdman Yurdu,RES,Turkey,Right,56,64,1,1,1992,jan,1,1,RB,Defenders,False,Other,Bottom 20%,False,2
223637,15,A. Polo,Andy Jorman Polo Andrade,RW,19,1994-09-29,170,68,Liga BetPlay,Millonarios,SUB,Peru,Right,63,74,9,3,1994,jan,9,3,RW,Forwards,False,Other,Middle,False,6
223638,22,D. Boldor,Deian Boldor,CB,26,1995-02-03,189,81,Liga 1,Argeş,LCB,Romania,Left,65,69,2,1,1995,jan,2,1,CB,Defenders,False,Other,Middle,True,7
223641,17,T. Baumgartl,Timo Baumgartl,CB,20,1996-03-04,190,81,2. Bundesliga,VfB Stuttgart,LCB,Germany,Right,70,81,3,1,1996,jan,3,1,CB,Defenders,False,Other,Top 20%,True,9
223642,15,C. Riveros,Claudio Simón Riveros Alcapan,CM,20,1993-07-28,164,64,Primera Division,Barnechea,RES,Chile,Left,58,71,7,3,1993,jan,7,3,CM,Midfielders,False,Other,Middle,False,3
223643,15,J. Arancibia,José Tomás Arancibia Sánz,ST,17,1996-07-22,182,72,Primera Division,Barnechea,SUB,Chile,Right,53,61,7,3,1996,jan,7,3,ST,Forwards,False,Other,Bottom 20%,False,1
223644,15,B. Servín,Bibencio Servin Paredes,ST,29,1984-11-02,172,71,Primera Division,AC Barnechea,SUB,Paraguay,Right,61,61,11,4,1984,jan,11,4,ST,Forwards,False,Other,Middle,False,5
223645,15,J. Manduca,Jorge Ignacio Manduca Aglieri,GK,34,1979-10-27,185,84,Primera Division,Barnechea,GK,Argentina,Right,63,63,10,4,1979,jan,10,4,GK,GK,False,Other,Middle,True,6
223648,15,F. Mansilla,Felipe Sebastián Mansilla Pantoja,LB,20,1994-03-30,174,72,Primera Division,AC Barnechea,SUB,Chile,Left,55,66,3,1,1994,jan,3,1,LB,Defenders,False,Other,Bottom 20%,False,2
223649,15,Ü. Karaal,Ümit Karaal,"LB, RB",18,1995-08-15,170,65,Super Lig,Beşiktaş,RES,Turkey,Left,55,65,8,3,1995,jan,8,3,LB,Defenders,False,Other,Bottom 20%,False,2
223650,17,N. Teichgräber,Niklas Teichgräber,LB,20,1996-02-07,173,73,2. Bundesliga,Hannover 96,RES,Germany,Left,56,64,2,1,1996,jan,2,1,LB,Defenders,False,Other,Bottom 20%,False,2
223651,15,K. Krottke,Kevin Krottke,ST,19,1995-03-26,181,74,Bundesliga,Hannover 96,RES,Germany,Right,55,62,3,1,1995,jan,3,1,ST,Forwards,True,Tier 1,Bottom 20%,False,2
223652,21,S. Ernst,Sebastian Ernst,"CAM, CM",25,1995-03-04,179,68,2. Bundesliga,SpVgg Greuther Fürth,CAM,Germany,Left,70,72,3,1,1995,jan,3,1,CAM,Midfielders,False,Other,Top 20%,True,9
223653,17,C. Jopia,Claudio Andrés Jopia Arias,"LB, LM",24,1991-11-17,174,75,Primera Division,CD Huachipato,LB,Chile,Left,65,70,11,4,1991,jan,11,4,LB,Defenders,False,Other,Middle,True,7
223654,23,San Emeterio,Federico San Emeterio Díaz,"CM, CDM",25,1997-03-16,176,77,La Liga,Cádiz,SUB,Spain,Right,72,75,3,1,1997,jan,3,1,CM,Midfielders,True,Tier 1,Top 20%,False,10
223659,20,Borja Lázaro,Luis Borja Lázaro Fernández,ST,31,1988-04-05,188,83,La Liga 2,CF Fuenlabrada,SUB,Spain,Right,65,65,4,2,1988,jan,4,2,ST,Forwards,False,Other,Middle,False,7
223661,15,L. Mokgothu,Levy Mokgothu,"LB, RB",24,1989-08-29,179,74,Premier League,Kaizer Chiefs,RES,South Africa,Left,67,72,8,3,1989,jan,8,3,LB,Defenders,True,Tier 1,Middle,False,8
223662,15,F. Fioramonti,Federico Ezequiel Fioramonti,LB,25,1989-02-25,187,81,Liga Profesional,Quilmes,RES,Argentina,Left,59,62,2,1,1989,jan,2,1,LB,Defenders,False,Other,Middle,False,4
223663,22,B. Spittal,Blair Spittal,"RM, CM",25,1995-12-19,183,72,Premiership,Ross County,RM,Scotland,Right,64,67,12,4,1995,jan,12,4,RM,Midfielders,False,Other,Middle,True,6
223664,17,A. Alessandro,Alessio Alessandro,CDM,20,1996-04-29,172,69,Jupiler Pro League,Westerlo,RES,Belgium,Right,60,70,4,2,1996,jan,4,2,CDM,Midfielders,False,Other,Middle,False,4
223665,19,F. Ciampichetti,Flavio Germán Ciampichetti,ST,30,1988-03-07,186,85,Primera Division,Antofagasta,ST,Argentina,Right,66,66,3,1,1988,jan,3,1,ST,Forwards,False,Other,Middle,True,7
223666,15,S. Bačelić-Grgić,Stipe Bačelić-Grgić,CAM,26,1988-02-16,185,82,Jupiler Pro League,Cercle Brugge,SUB,Croatia,Right,64,65,2,1,1988,jan,2,1,CAM,Midfielders,False,Other,Middle,False,6
223667,16,A. Blažević,Ante Blažević,ST,19,1996-05-05,177,65,Jupiler Pro League,KV Oostende,RES,Croatia,Right,53,65,5,2,1996,jan,5,2,ST,Forwards,False,Other,Bottom 20%,False,1
223668,22,P. Bourdin,Pierre Bourdin,"CB, LB",27,1994-01-06,186,84,Jupiler Pro League,Beerschot,LCB,France,Left,67,68,1,1,1994,jan,1,1,CB,Defenders,False,Other,Middle,True,8
223669,16,J. Chopin,Jean Chopin,GK,20,1994-10-09,195,90,Jupiler Pro League,KV Oostende,SUB,France,Right,60,69,10,4,1994,jan,10,4,GK,GK,False,Other,Middle,False,4
223670,22,M. Egho,Marvin Egho,ST,27,1994-05-09,188,77,Superliga,Randers,SUB,Austria,Left,64,65,5,2,1994,jan,5,2,ST,Forwards,False,Other,Middle,False,6
223671,20,S. Posch,Stefan Posch,"CB, RB",22,1997-05-14,188,82,Bundesliga,TSG Hoffenheim,SUB,Austria,Right,74,80,5,2,1997,jan,5,2,CB,Defenders,True,Tier 1,Top 20%,False,10
223672,15,P. Malicsek,Philipp Malicsek,CM,17,1997-06-03,178,70,Bundesliga,Admira,CAM,Austria,Right,53,64,6,2,1997,jan,6,2,CM,Midfielders,True,Tier 1,Bottom 20%,True,1
223673,15,M. Wostry,Markus Wostry,CB,21,1992-07-19,182,74,Bundesliga,Admira,RES,Austria,Right,56,64,7,3,1992,jan,7,3,CB,Defenders,True,Tier 1,Bottom 20%,False,2
223676,20,R. Renner,René Renner,"LM, LB",25,1993-11-29,181,69,Bundesliga,LASK Linz,LM,Austria,Left,66,68,11,4,1993,jan,11,4,LM,Midfielders,True,Tier 1,Middle,True,7
223677,20,F. Jamnig,Florian Jamnig,"RM, CF",28,1990-11-03,183,70,Bundesliga,SC Rheindorf Altach,SUB,Austria,Right,65,65,11,4,1990,jan,11,4,RM,Midfielders,True,Tier 1,Middle,False,7
223678,20,D. Slamar,Dennis Slamar,CB,24,1994-09-08,187,85,3. Liga,Sonnenhof Großaspach,SUB,Germany,Left,63,69,9,3,1994,jan,9,3,CB,Defenders,False,Other,Middle,False,6
223679,21,T. Rieder,Tim Rieder,"CDM, CB, RB",26,1993-09-03,186,77,3. Liga,Kaiserslautern,LDM,Germany,Right,65,66,9,3,1993,jan,9,3,CDM,Midfielders,False,Other,Middle,True,7
223680,21,M. Schuster,Marco Schuster,CDM,24,1995-10-10,179,77,3. Liga,Waldhof Mannheim,RCM,Germany,Right,67,73,10,4,1995,jan,10,4,CDM,Midfielders,False,Other,Middle,True,8
223681,15,D. Carson,David Carson,"CDM, CB",18,1995-09-20,180,75,Championship,Blackburn Rovers,RES,England,Right,53,62,9,3,1995,sept,1,1,CDM,Midfielders,False,Other,Bottom 20%,False,1
223682,17,Granell,Alejandro Granell Nogué,CM,27,1988-08-02,175,70,La Liga 2,Girona FC,RCM,Spain,Left,70,70,8,3,1988,jan,8,3,CM,Midfielders,False,Other,Top 20%,True,9
223683,18,T. De Bie,Thomas De Bie,GK,20,1997-01-29,182,76,Jupiler Pro League,KV Oostende,SUB,Belgium,Right,59,68,1,1,1997,jan,1,1,GK,GK,False,Other,Middle,False,4
223684,15,Lucas Mineiro,Lucas Alberto Pereira da Silva,CDM,21,1992-07-16,173,68,Liga Portugal,Académica,SUB,Brazil,Right,60,67,7,3,1992,jan,7,3,CDM,Midfielders,True,Tier 1,Middle,False,4
223685,18,O. Rivero,Raúl Octavio Rivero Falero,ST,25,1992-01-24,187,82,Primera Division,Colo-Colo,ST,Uruguay,Right,74,77,1,1,1992,jan,1,1,ST,Forwards,False,Other,Top 20%,True,10
223686,18,T. Wellenreuther,Timon Janis Wellenreuther,GK,21,1995-12-03,188,80,Eredivisie,Willem II,GK,Germany,Right,68,75,12,4,1995,jan,12,4,GK,GK,True,Tier 1,Top 20%,True,8
223687,16,C. Mac-Intosh,Calvin Leonardus Mac-Intosch,CB,25,1989-08-09,181,78,Eredivisie,SC Cambuur,SUB,Suriname,Right,66,68,8,3,1989,jan,8,3,CB,Defenders,True,Tier 1,Middle,False,7
223688,16,B. Schootstra,Berend Jan Schootstra,CDM,20,1995-03-11,179,69,Eredivisie,SC Cambuur,RES,Netherlands,Right,59,66,3,1,1995,jan,3,1,CDM,Midfielders,True,Tier 1,Middle,False,4
223689,21,W. Weghorst,Wout Weghorst,ST,27,1992-08-07,197,84,Bundesliga,VfL Wolfsburg,ST,Netherlands,Right,82,82,8,3,1992,jan,8,3,ST,Forwards,True,Tier 1,Top 20%,True,10
223690,19,S. Rochet,Sergio Ramón Rochet Álvarez,GK,25,1993-03-23,190,82,Super Lig,Demir Grup Sivasspor,SUB,Uruguay,Right,69,73,3,1,1993,jan,3,1,GK,GK,False,Other,Top 20%,False,9
223691,16,M. Corujo,Mathías Corujo Díaz,RB,29,1986-05-08,170,73,Primera Division,Universidad Chile,RCM,Uruguay,Right,73,73,5,2,1986,jan,5,2,RB,Defenders,False,Other,Top 20%,True,10
223692,20,W. Torres,Washington Leandro Torres Trujillo,CB,35,1984-05-23,178,78,Primera Division,Coquimbo Unido,RCB,Chile,Right,63,63,5,2,1984,jan,5,2,CB,Defenders,False,Other,Middle,True,6
223693,15,J. Olivares,Juan Manuel Olivares,"ST, CAM",25,1988-07-14,169,72,Liga Profesional,Club Olimpo,SUB,Argentina,Right,61,63,7,3,1988,jan,7,3,ST,Forwards,False,Other,Middle,False,5
223694,20,E. Marxen,Erik Marxen,"CB, LB",28,1990-12-02,185,80,Superliga,Randers FC,LCB,Denmark,Left,63,63,12,4,1990,jan,12,4,CB,Defenders,False,Other,Middle,True,6
223695,18,E. Şen,Erdem Şen,CDM,28,1989-01-05,180,75,Liga Portugal,Marítimo,SUB,Belgium,Right,74,74,1,1,1989,jan,1,1,CDM,Midfielders,True,Tier 1,Top 20%,False,10
223696,15,M. Hamdaoui,Mohamed Hamdaoui,ST,20,1993-07-10,168,64,Eredivisie,FC Dordrecht,SUB,Netherlands,Right,61,70,7,3,1993,jan,7,3,ST,Forwards,True,Tier 1,Middle,False,5
223697,21,R. Gosens,Robin Everardus Gosens,LM,25,1994-07-05,183,76,Serie A,Atalanta,LM,Germany,Left,83,83,7,3,1994,jan,7,3,LM,Midfielders,True,Tier 1,Top 20%,True,10
223699,15,A. Tunca,Alkan Tunca,GK,20,1994-01-27,190,80,Super Lig,Gaziantepspor,RES,Germany,Right,57,66,1,1,1994,jan,1,1,GK,GK,False,Other,Middle,False,3
223700,15,P. Beqaj,Perparim Beqaj,ST,18,1995-08-03,183,72,Allsvenskan,Halmstads BK,SUB,Sweden,Right,51,59,8,3,1995,jan,8,3,ST,Forwards,False,Other,Bottom 20%,False,1
223702,15,E. Seyyal,Eray Seyyal,GK,19,1995-01-25,180,79,Super Lig,Kasimpaşa SK,SUB,Turkey,Right,55,63,1,1,1995,jan,1,1,GK,GK,False,Other,Bottom 20%,False,2
223703,15,F. Bilem,Fırat Bilem,LB,18,1996-05-01,183,81,Super Lig,Kasımpaşa,RES,Turkey,Left,54,68,5,2,1996,jan,5,2,LB,Defenders,False,Other,Bottom 20%,False,2
223704,15,D. Topçu,Deniz Topçu,RB,19,1995-05-14,176,74,Super Lig,Eskişehirspor,RES,Turkey,Right,55,64,5,2,1995,jan,5,2,RB,Defenders,False,Other,Bottom 20%,False,2
223706,15,İ. Cengiz,İdris Cengiz,CB,19,1995-01-01,185,77,Super Lig,Kasimpaşa SK,SUB,Turkey,Left,54,67,1,1,1995,jan,1,1,CB,Defenders,False,Other,Bottom 20%,False,2
223707,21,M. Kula,Mert Kula,CB,25,1995-01-01,185,78,Super Lig,Kayserispor,RES,Turkey,Right,58,65,1,1,1995,jan,1,1,CB,Defenders,False,Other,Middle,False,3
223709,21,A. Vural,Ali Şaşal Vural,GK,29,1990-07-10,187,80,Super Lig,Demir Grup Sivasspor,SUB,Turkey,Right,66,67,7,3,1990,jan,7,3,GK,GK,False,Other,Middle,False,7
223710,17,V. Muriqi,Vedat Muriqi,ST,22,1994-04-24,194,86,Super Lig,Gençlerbirliği SK,SUB,Albania,Right,68,77,4,2,1994,jan,4,2,ST,Forwards,False,Other,Top 20%,False,8
223714,15,A. Silva,Axl Silva,ST,21,1993-04-09,168,66,Primera Division,AC Barnechea,RES,Chile,Right,54,64,4,2,1993,jan,4,2,ST,Forwards,False,Other,Bottom 20%,False,2
223715,15,F. Levipán,Francisco Manuel Levipán Cariqueo,CM,21,1993-06-11,176,72,Primera Division,Barnechea,RES,Chile,Left,59,67,6,2,1993,jan,6,2,CM,Midfielders,False,Other,Middle,False,4
223717,22,D. Toköz,Dorukhan Toköz,"CM, CDM, RB",25,1996-05-21,180,75,Super Lig,Trabzonspor,RCM,Turkey,Right,75,78,5,2,1996,jan,5,2,CM,Midfielders,False,Other,Top 20%,True,10
223719,16,F. Yıldırım,Mehmet Feyzi Yıldırım,LM,19,1996-01-23,175,67,Super Lig,Eskişehirspor,RES,Turkey,Left,56,66,1,1,1996,jan,1,1,LM,Midfielders,False,Other,Bottom 20%,False,2
223721,16,D. Londoño,Daniel Londoño Castañeda,LB,20,1995-01-01,182,83,Liga BetPlay,Atlético Nacional,LB,Colombia,Left,68,78,1,1,1995,jan,1,1,LB,Defenders,False,Other,Top 20%,True,8
223722,15,J. Zapata,Juan Camilo Zapata Londoño,CAM,20,1994-04-15,170,60,Liga BetPlay,Envigado FC,LAM,Colombia,Right,55,64,4,2,1994,jan,4,2,CAM,Midfielders,False,Other,Bottom 20%,True,2
223724,18,S. Lainer,Stefan Lainer,"RB, RWB, RM",24,1992-08-27,175,70,Bundesliga,FC Red Bull Salzburg,RB,Austria,Right,68,74,8,3,1992,jan,8,3,RB,Defenders,True,Tier 1,Top 20%,True,8
223725,15,R. Durakovic,Reuf Duraković,GK,20,1994-03-21,196,92,Bundesliga,SV Ried,RES,Austria,Right,52,61,3,1,1994,jan,3,1,GK,GK,True,Tier 1,Bottom 20%,False,1
223726,15,E. Kaş,Erkan Kaş,LM,22,1991-09-10,183,75,Super Lig,Kardemir Karabükspor,SUB,Turkey,Left,64,68,9,3,1991,jan,9,3,LM,Midfielders,False,Other,Middle,False,6
223727,21,C. MacGillivray,Craig MacGillivray,GK,27,1993-01-12,188,78,League One,Portsmouth,SUB,Scotland,Right,69,73,1,1,1993,jan,1,1,GK,GK,False,Other,Top 20%,False,9
223728,15,J. Stock,Julian Stock,"CAM, LM, RM",18,1995-10-23,177,73,2. Bundesliga,VfL Bochum 1848,RES,Germany,Right,56,68,10,4,1995,jan,10,4,CAM,Midfielders,False,Other,Bottom 20%,False,2
223729,15,I. Cissé,Idrissa Cissé,"ST, CAM",24,1990-01-01,188,79,Ekstraklasa,Podbeskidzie,SUB,Senegal,Right,60,62,1,1,1990,jan,1,1,ST,Forwards,False,Other,Middle,False,4
223730,21,T. van Weert,Tom van Weert,ST,30,1990-06-07,180,73,Superliga,AaB,ST,Netherlands,Right,67,67,6,2,1990,jan,6,2,ST,Forwards,False,Other,Middle,True,8
223731,15,B. Śpiączka,Bartosz Śpiączka,"ST, RM, LM",22,1991-08-19,184,70,Ekstraklasa,Podbeskidzie Bielsko-Biała,SUB,Poland,Right,53,56,8,3,1991,jan,8,3,ST,Forwards,False,Other,Bottom 20%,False,1
223732,16,A. Damen,Alessandro Damen,GK,25,1990-05-17,186,83,Eredivisie,Excelsior,SUB,Netherlands,Right,64,69,5,2,1990,jan,5,2,GK,GK,True,Tier 1,Middle,False,6
223734,23,R. García Guerreño,Rolando García Guerreño,CB,32,1990-02-10,184,77,Primera División,Nacional Asunción,LCB,Paraguay,Right,69,69,2,1,1990,jan,2,1,CB,Defenders,False,Other,Top 20%,True,9
223735,15,Tom,Wellington Brito da Silva,RM,28,1985-07-23,181,73,Super Lig,İstanbul Başakşehir FK,SUB,Brazil,Right,64,64,7,3,1985,jan,7,3,RM,Midfielders,False,Other,Middle,False,6
223736,16,R. Rotman,Rajko Rotman,"CM, CDM",26,1989-03-19,187,80,Super Lig,İstanbul Başakşehir FK,RES,Slovenia,Right,66,70,3,1,1989,jan,3,1,CM,Midfielders,False,Other,Middle,False,7
223737,15,P. Leeuwenburgh,Peter Leeuwenburgh,GK,20,1994-03-23,196,84,Eredivisie,Ajax,RES,Netherlands,Right,64,74,3,1,1994,jan,3,1,GK,GK,True,Tier 1,Middle,False,6
223738,22,X. Mous,Xavier Mous,GK,25,1995-08-04,188,80,Eredivisie,SC Heerenveen,SUB,Netherlands,Right,67,69,8,3,1995,jan,8,3,GK,GK,True,Tier 1,Middle,False,8
223740,15,Eguaras,Íñigo Eguaras Álvarez,"CM, CDM",22,1992-03-07,182,76,La Liga 2,Sabadell,RES,Spain,Right,59,63,3,1,1992,jan,3,1,CM,Midfielders,False,Other,Middle,False,4
223741,16,D. McKnight,Darren McKnight,CM,19,1995-08-28,183,78,League Two,Morecambe,RES,Northern Ireland,Right,54,66,8,3,1995,jan,8,3,CM,Midfielders,False,Other,Bottom 20%,False,2
223742,15,J. Stevenson,Jim Stevenson,CAM,22,1992-05-17,180,75,League Two,Luton Town,LCM,England,Right,58,62,5,2,1992,sept,9,3,CAM,Midfielders,False,Other,Middle,True,3
223743,15,F. Yazgan,Ferhat Yazgan,CDM,21,1992-10-20,185,79,Super Lig,Trabzonspor,SUB,Turkey,Right,61,70,10,4,1992,jan,10,4,CDM,Midfielders,False,Other,Middle,False,5
223744,17,S. Dooley,Stephen Paul Dooley,"LW, RW",24,1991-10-19,180,80,Premier Division,Cork City,LM,Northern Ireland,Right,60,63,10,4,1991,jan,10,4,LW,Forwards,False,Other,Middle,True,4
223746,15,G. Stewart,Greg Alexander James Stewart,"ST, LM, CAM",24,1990-03-17,178,73,Premiership,Dundee,LAM,Scotland,Left,62,69,3,1,1990,jan,3,1,ST,Forwards,False,Other,Middle,True,5
223747,15,S. Kingsley,Stephen Kingsley,LB,19,1994-07-23,178,68,League One,Yeovil Town,LCM,Scotland,Left,54,66,7,3,1994,jan,7,3,LB,Defenders,False,Other,Bottom 20%,True,2
223748,15,C. Bateson,Curtis Bateson,ST,18,1995-09-17,180,72,League One,Scunthorpe United,RES,England,Right,49,59,9,3,1995,sept,1,1,ST,Forwards,False,Other,Bottom 20%,False,1
223749,16,O. Çinar,Orkan Çınar,"LM, RM, LW",19,1996-01-29,178,70,Super Lig,Gaziantepspor,RM,Turkey,Left,61,73,1,1,1996,jan,1,1,LM,Midfielders,False,Other,Middle,True,5
223750,23,D. Steininger,Daniel Steininger,"ST, RM, LM",27,1995-04-13,187,79,3. Liga,Bayreuth,SUB,Germany,Right,61,61,4,2,1995,jan,4,2,ST,Forwards,False,Other,Middle,False,5
223751,17,G. Jung,Gideon Jung,"CDM, CM",21,1994-09-12,189,76,Bundesliga,Hamburger SV,SUB,Germany,Right,69,78,9,3,1994,jan,9,3,CDM,Midfielders,True,Tier 1,Top 20%,False,9
223752,18,M. Torres,Marlon Aldair Torres Obeso,CB,21,1996-04-17,182,75,Liga BetPlay,Atlético Bucaramanga,RCB,Colombia,Right,65,77,4,2,1996,jan,4,2,CB,Defenders,False,Other,Middle,True,7
223753,15,C. Singer,Christopher Singer Ossandón,"LM, LB",20,1994-06-03,174,67,Primera Division,Deportivo San Marcos de Arica,RES,Chile,Left,60,69,6,2,1994,jan,6,2,LM,Midfielders,False,Other,Middle,False,4
223755,21,M. Ritter,Marlon Ritter,"CAM, CM",25,1994-10-15,173,72,2. Bundesliga,Paderborn,SUB,Germany,Right,66,70,10,4,1994,jan,10,4,CAM,Midfielders,False,Other,Middle,False,7
223756,23,M. Schulz,Marvin Schulz,"CDM, CB, CM",27,1995-01-15,186,80,2. Bundesliga,Holstein Kiel,SUB,Germany,Right,68,71,1,1,1995,jan,1,1,CDM,Midfielders,False,Other,Top 20%,False,8
223757,15,A. Scrugli,Andrea Scrugli,"RB, LB",22,1991-07-25,184,69,Serie B,Pescara,SUB,Italy,Right,55,62,7,3,1991,jan,7,3,RB,Defenders,False,Other,Bottom 20%,False,2
223758,15,P. Lowry,Philip Lowry,"CM, CAM",24,1989-07-15,179,72,Premier Division,Derry City,RDM,Northern Ireland,Right,54,58,7,3,1989,jan,7,3,CM,Midfielders,False,Other,Bottom 20%,True,2
223759,15,V. Yurchenko,Vladlen Yurchenko,"CAM, CF",20,1994-01-22,181,72,Bundesliga,Bayer 04 Leverkusen,RES,Ukraine,Right,61,75,1,1,1994,jan,1,1,CAM,Midfielders,True,Tier 1,Middle,False,5
223760,15,A. Singh,Amrinder Ranjit Singh,GK,21,1993-05-27,186,81,,,,India,Right,50,54,5,2,1993,jan,5,2,GK,GK,False,Other,Bottom 20%,False,1
223761,16,D. Sauerland,David Sauerland,"CM, CAM, RB",18,1997-06-28,175,66,Bundesliga,Borussia Dortmund,RES,Germany,Right,55,71,6,2,1997,jan,6,2,CM,Midfielders,True,Tier 1,Bottom 20%,False,2
223762,16,A. Khongjee,Aiborlang Khongjee,"RB, CB, RM",27,1987-12-09,180,68,,,,India,Right,57,57,12,4,1987,jan,12,4,RB,Defenders,False,Other,Middle,False,3
223763,17,S. Jhingan,Sandesh Jhingan,CB,22,1993-07-21,188,74,,,,India,Right,61,70,7,3,1993,jan,7,3,CB,Defenders,False,Other,Middle,False,5
223764,23,N. Das,Narayan Das,"CB, LB",28,1993-09-25,180,70,Super League,Chennaiyin,SUB,India,Left,55,55,9,3,1993,jan,9,3,CB,Defenders,False,Other,Bottom 20%,False,2
223765,20,R. Bauer,Robert Bauer,"RB, CB, LB",24,1995-04-09,183,79,Bundesliga,Werder Bremen,RES,Germany,Right,70,74,4,2,1995,jan,4,2,RB,Defenders,True,Tier 1,Top 20%,False,9
223767,19,Ö. Özdemir,Özgür Özdemir,"CB, CDM",23,1995-01-10,188,84,3. Liga,1. FC Kaiserslautern,SUB,Turkey,Right,65,71,1,1,1995,jan,1,1,CB,Defenders,False,Other,Middle,False,7
223768,15,V. Fernandes,Victorino Fernandes,"RM, ST, CAM",25,1989-02-03,167,62,,,,India,Right,59,59,2,1,1989,jan,2,1,RM,Midfielders,False,Other,Middle,False,4
223769,15,Ö. Özkaya,Özgür Özkaya,"LB, LM",26,1988-02-08,177,73,Super Lig,İttifak Holding Konyaspor,RES,Turkey,Left,61,67,2,1,1988,jan,2,1,LB,Defenders,False,Other,Middle,False,5
223770,15,B. Örücü,Barış Örücü,CM,22,1992-05-10,183,74,Super Lig,İttifak Holding Konyaspor,SUB,Turkey,Right,57,66,5,2,1992,jan,5,2,CM,Midfielders,False,Other,Middle,False,3
223771,22,B. Singh,Balwant Singh,"ST, LM",34,1986-12-15,180,75,Super League,East Bengal,SUB,India,Right,53,53,12,4,1986,jan,12,4,ST,Forwards,False,Other,Bottom 20%,False,1
223773,23,P. Lenarcik,Paweł Lenarcik,GK,27,1995-03-21,190,84,Ekstraklasa,Miedź Legnica,SUB,Poland,Right,61,62,3,1,1995,jan,3,1,GK,GK,False,Other,Middle,False,5
223774,15,P. Valagussa,Paolo Valagussa,CDM,21,1993-05-16,185,71,Serie B,Virtus Entella,SUB,Italy,Right,52,61,5,2,1993,jan,5,2,CDM,Midfielders,False,Other,Bottom 20%,False,1
223775,15,J. Silva,Manuel Jesús Silva González,CM,26,1988-03-18,178,72,Primera Division,Ñublense,SUB,Chile,Right,56,58,3,1,1988,jan,3,1,CM,Midfielders,False,Other,Bottom 20%,False,2
223776,15,W. Baranowski,Wiktor Baranowski,GK,19,1994-12-30,192,82,Ekstraklasa,GKS Bełchatów,RES,Poland,Right,54,60,12,4,1994,jan,12,4,GK,GK,False,Other,Bottom 20%,False,2
223777,22,P. Baranowski,Paweł Baranowski,CB,30,1990-10-11,190,85,Ekstraklasa,Górnik Łęczna,RCB,Poland,Right,62,62,10,4,1990,jan,10,4,CB,Defenders,False,Other,Middle,True,5
